Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-05-06 10:22:00-04:00,433.8500061035156,434.0,433.82000732421875,433.8800048828125,39356,0.0,0.0
2025-05-06 10:23:00-04:00,433.8949890136719,434.3900146484375,433.8949890136719,434.2099914550781,118604,0.0,0.0
2025-05-06 10:24:00-04:00,434.2481994628906,434.5899963378906,434.2200012207031,434.3450012207031,43157,0.0,0.0
2025-05-06 10:25:00-04:00,434.3900146484375,434.6400146484375,434.3500061035156,434.6300048828125,42275,0.0,0.0
2025-05-06 10:26:00-04:00,434.70001220703125,434.7149963378906,434.49261474609375,434.6499938964844,16875,0.0,0.0
2025-05-06 10:27:00-04:00,434.7099914550781,434.760009765625,434.6199951171875,434.7099914550781,23954,0.0,0.0
2025-05-06 10:28:00-04:00,434.68499755859375,434.79998779296875,434.57000732421875,434.5799865722656,21376,0.0,0.0
2025-05-06 10:29:00-04:00,434.6199951171875,434.9200134277344,434.6199951171875,434.8500061035156,39831,0.0,0.0
2025-05-06 10:30:00-04:00,434.8900146484375,434.9599914550781,434.6514892578125,434.80999755859375,26683,0.0,0.0
2025-05-06 10:31:00-04:00,434.79998779296875,434.9800109863281,434.6000061035156,434.6679992675781,21695,0.0,0.0
2025-05-06 10:32:00-04:00,434.7200012207031,435.11248779296875,434.7200012207031,435.07000732421875,36438,0.0,0.0
2025-05-06 10:33:00-04:00,435.0379943847656,435.5799865722656,434.8999938964844,435.5,73576,0.0,0.0
2025-05-06 10:34:00-04:00,435.55999755859375,435.94500732421875,435.4700012207031,435.7550048828125,50616,0.0,0.0
2025-05-06 10:35:00-04:00,435.7550048828125,435.7900085449219,435.3500061035156,435.6099853515625,36207,0.0,0.0
2025-05-06 10:36:00-04:00,435.6499938964844,435.6700134277344,435.2900085449219,435.3599853515625,24858,0.0,0.0
2025-05-06 10:37:00-04:00,435.3450012207031,435.5350036621094,435.29998779296875,435.3211975097656,19876,0.0,0.0
2025-05-06 10:38:00-04:00,435.3500061035156,435.70001220703125,435.3500061035156,435.364990234375,22049,0.0,0.0
2025-05-06 10:39:00-04:00,435.42999267578125,435.4800109863281,435.260009765625,435.4046936035156,21000,0.0,0.0
2025-05-06 10:40:00-04:00,435.364990234375,435.5899963378906,435.2699890136719,435.5199890136719,30466,0.0,0.0
2025-05-06 10:41:00-04:00,435.510009765625,435.5400085449219,435.1300964355469,435.30999755859375,20820,0.0,0.0
2025-05-06 10:42:00-04:00,435.29888916015625,435.5199890136719,435.29888916015625,435.4800109863281,27139,0.0,0.0
2025-05-06 10:43:00-04:00,435.4800109863281,435.5014953613281,435.3399963378906,435.45721435546875,19335,0.0,0.0
2025-05-06 10:44:00-04:00,435.398193359375,435.79998779296875,435.398193359375,435.70001220703125,28539,0.0,0.0
2025-05-06 10:45:00-04:00,435.80499267578125,436.05999755859375,435.6000061035156,435.9898986816406,57412,0.0,0.0
2025-05-06 10:46:00-04:00,435.92999267578125,436.19000244140625,435.9200134277344,435.9700012207031,38216,0.0,0.0
2025-05-06 10:47:00-04:00,435.94000244140625,436.0799865722656,435.7799987792969,435.98968505859375,30821,0.0,0.0
2025-05-06 10:48:00-04:00,436.0400085449219,436.1499938964844,436.0199890136719,436.1199951171875,26425,0.0,0.0
2025-05-06 10:49:00-04:00,436.07501220703125,436.0799865722656,435.6300048828125,435.6300048828125,42647,0.0,0.0
2025-05-06 10:50:00-04:00,435.5801086425781,435.69000244140625,435.2650146484375,435.5400085449219,20845,0.0,0.0
2025-05-06 10:51:00-04:00,435.49749755859375,435.6300048828125,435.3900146484375,435.6300048828125,23949,0.0,0.0
2025-05-06 10:52:00-04:00,435.6400146484375,435.86749267578125,435.5293884277344,435.67498779296875,21346,0.0,0.0
2025-05-06 10:53:00-04:00,435.7250061035156,435.97650146484375,435.5000915527344,435.639892578125,31254,0.0,0.0
2025-05-06 10:54:00-04:00,435.625,435.69000244140625,435.4700012207031,435.6592102050781,11832,0.0,0.0
2025-05-06 10:55:00-04:00,435.6600036621094,435.7099914550781,435.3305969238281,435.3305969238281,19153,0.0,0.0
2025-05-06 10:56:00-04:00,435.375,435.54998779296875,435.2699890136719,435.5400085449219,17063,0.0,0.0
2025-05-06 10:57:00-04:00,435.5075988769531,435.6000061035156,435.4049987792969,435.53851318359375,14319,0.0,0.0
2025-05-06 10:58:00-04:00,435.45001220703125,435.5299987792969,435.375,435.4700012207031,9809,0.0,0.0
2025-05-06 10:59:00-04:00,435.45001220703125,435.69000244140625,435.3999938964844,435.6650085449219,15042,0.0,0.0
2025-05-06 11:00:00-04:00,435.6300048828125,435.8900146484375,435.6199951171875,435.8843994140625,16219,0.0,0.0
2025-05-06 11:01:00-04:00,435.8900146484375,436.2900085449219,435.8900146484375,436.2300109863281,50036,0.0,0.0
2025-05-06 11:02:00-04:00,436.2300109863281,436.2499084472656,436.04998779296875,436.20001220703125,29087,0.0,0.0
2025-05-06 11:03:00-04:00,436.1499938964844,436.3399963378906,436.1300048828125,436.3399963378906,29273,0.0,0.0
2025-05-06 11:04:00-04:00,436.2799987792969,436.2947082519531,436.1199951171875,436.2099914550781,18794,0.0,0.0
2025-05-06 11:05:00-04:00,436.20001220703125,436.260009765625,436.0899963378906,436.260009765625,17166,0.0,0.0
2025-05-06 11:06:00-04:00,436.1099853515625,436.17999267578125,436.0400085449219,436.1549987792969,19872,0.0,0.0
2025-05-06 11:07:00-04:00,436.1549987792969,436.2998962402344,435.8999938964844,435.9299011230469,23756,0.0,0.0
2025-05-06 11:08:00-04:00,435.92999267578125,436.0299987792969,435.8179931640625,435.8179931640625,12719,0.0,0.0
2025-05-06 11:09:00-04:00,435.80999755859375,435.8299865722656,435.4139099121094,435.4320068359375,24940,0.0,0.0
2025-05-06 11:10:00-04:00,435.5498962402344,435.6000061035156,435.3599853515625,435.5625,15033,0.0,0.0
2025-05-06 11:11:00-04:00,435.56500244140625,435.9599914550781,435.56500244140625,435.8599853515625,18484,0.0,0.0
2025-05-06 11:12:00-04:00,435.8999938964844,436.04998779296875,435.7550048828125,435.87640380859375,27259,0.0,0.0
2025-05-06 11:13:00-04:00,435.9100036621094,436.0303955078125,435.885009765625,435.9700012207031,11957,0.0,0.0
2025-05-06 11:14:00-04:00,436.03948974609375,436.03948974609375,435.82000732421875,436.0,15856,0.0,0.0
2025-05-06 11:15:00-04:00,436.04998779296875,436.1400146484375,435.93499755859375,436.1000061035156,10886,0.0,0.0
2025-05-06 11:16:00-04:00,436.05999755859375,436.1199035644531,435.7749938964844,435.8800048828125,14571,0.0,0.0
2025-05-06 11:17:00-04:00,435.80999755859375,436.0799865722656,435.74591064453125,436.0443115234375,11321,0.0,0.0
2025-05-06 11:18:00-04:00,436.06878662109375,436.3192138671875,436.06878662109375,436.2799987792969,37232,0.0,0.0
2025-05-06 11:19:00-04:00,436.25,436.44940185546875,436.20001220703125,436.2900085449219,22640,0.0,0.0
2025-05-06 11:20:00-04:00,436.2349853515625,436.2799987792969,436.0799865722656,436.17999267578125,11852,0.0,0.0
2025-05-06 11:21:00-04:00,436.18280029296875,436.239990234375,436.0,436.0,15925,0.0,0.0
2025-05-06 11:22:00-04:00,435.9800109863281,436.1000061035156,435.82000732421875,435.8699951171875,24978,0.0,0.0
2025-05-06 11:23:00-04:00,435.875,436.20001220703125,435.8299865722656,436.1199951171875,17911,0.0,0.0
2025-05-06 11:24:00-04:00,436.20001220703125,436.3500061035156,436.1700134277344,436.2900085449219,12121,0.0,0.0
2025-05-06 11:25:00-04:00,436.2774963378906,436.3800048828125,436.0299987792969,436.13800048828125,11227,0.0,0.0
2025-05-06 11:26:00-04:00,436.0400085449219,436.1400146484375,435.95001220703125,435.9649963378906,12683,0.0,0.0
2025-05-06 11:27:00-04:00,435.9649963378906,436.0799865722656,435.8699951171875,435.9100036621094,15569,0.0,0.0
2025-05-06 11:28:00-04:00,435.9100036621094,436.1000061035156,435.7699890136719,436.1000061035156,15845,0.0,0.0
2025-05-06 11:29:00-04:00,436.1499938964844,436.3399963378906,436.1499938964844,436.3399963378906,11474,0.0,0.0
2025-05-06 11:30:00-04:00,436.3125,436.3500061035156,436.0,436.0400085449219,19500,0.0,0.0
2025-05-06 11:31:00-04:00,436.0799865722656,436.1299133300781,435.95001220703125,435.95001220703125,17830,0.0,0.0
2025-05-06 11:32:00-04:00,436.0400085449219,436.1600036621094,435.92999267578125,436.07501220703125,14965,0.0,0.0
2025-05-06 11:33:00-04:00,436.135009765625,436.239990234375,435.9624938964844,436.239990234375,9494,0.0,0.0
2025-05-06 11:34:00-04:00,436.19000244140625,436.5,436.19000244140625,436.5,14471,0.0,0.0
2025-05-06 11:35:00-04:00,436.5,436.619384765625,436.489990234375,436.5400085449219,26550,0.0,0.0
2025-05-06 11:36:00-04:00,436.5650939941406,436.5650939941406,436.3599853515625,436.4599914550781,18985,0.0,0.0
2025-05-06 11:37:00-04:00,436.4804992675781,436.5,436.2699890136719,436.45989990234375,51402,0.0,0.0
2025-05-06 11:38:00-04:00,436.3999938964844,436.5799865722656,436.3949890136719,436.5450134277344,13125,0.0,0.0
2025-05-06 11:39:00-04:00,436.6000061035156,436.739990234375,436.45001220703125,436.739990234375,24669,0.0,0.0
2025-05-06 11:40:00-04:00,436.7414855957031,436.75,436.5150146484375,436.635009765625,14324,0.0,0.0
2025-05-06 11:41:00-04:00,436.6300048828125,436.6700134277344,436.34039306640625,436.3550109863281,22270,0.0,0.0
2025-05-06 11:42:00-04:00,436.364990234375,436.3900146484375,436.0299987792969,436.1700134277344,18856,0.0,0.0
2025-05-06 11:43:00-04:00,436.1000061035156,436.1700134277344,435.9501037597656,436.0564880371094,20579,0.0,0.0
2025-05-06 11:44:00-04:00,435.9978942871094,436.1199951171875,435.9700012207031,436.1199951171875,20905,0.0,0.0
2025-05-06 11:45:00-04:00,436.17498779296875,436.260009765625,436.0299987792969,436.19000244140625,12839,0.0,0.0
2025-05-06 11:46:00-04:00,436.20379638671875,436.20379638671875,435.8900146484375,436.0227966308594,24953,0.0,0.0
2025-05-06 11:47:00-04:00,436.0450134277344,436.260009765625,436.010009765625,436.0899963378906,9610,0.0,0.0
2025-05-06 11:48:00-04:00,436.1029968261719,436.17950439453125,436.05999755859375,436.1099853515625,5620,0.0,0.0
2025-05-06 11:49:00-04:00,436.1400146484375,436.1614990234375,436.0,436.0,10138,0.0,0.0
2025-05-06 11:50:00-04:00,436.0400085449219,436.08990478515625,435.9599914550781,435.9599914550781,8432,0.0,0.0
2025-05-06 11:51:00-04:00,436.010009765625,436.0199890136719,435.739990234375,435.8800048828125,37169,0.0,0.0
2025-05-06 11:52:00-04:00,435.92999267578125,435.94000244140625,435.7200012207031,435.8349914550781,25117,0.0,0.0
2025-05-06 11:53:00-04:00,435.82501220703125,435.9049987792969,435.510009765625,435.5799865722656,19799,0.0,0.0
2025-05-06 11:54:00-04:00,435.55999755859375,435.690185546875,435.55999755859375,435.6300048828125,12268,0.0,0.0
2025-05-06 11:55:00-04:00,435.6099853515625,435.7749938964844,435.6099853515625,435.7699890136719,6741,0.0,0.0
2025-05-06 11:56:00-04:00,435.8299865722656,435.92498779296875,435.760009765625,435.92498779296875,14273,0.0,0.0
2025-05-06 11:57:00-04:00,435.8900146484375,436.1400146484375,435.8900146484375,436.06500244140625,18916,0.0,0.0
2025-05-06 11:58:00-04:00,436.06500244140625,436.2130126953125,436.05999755859375,436.0794982910156,12084,0.0,0.0
2025-05-06 11:59:00-04:00,436.085693359375,436.085693359375,435.7701110839844,435.79150390625,15032,0.0,0.0
2025-05-06 12:00:00-04:00,435.8900146484375,436.0299987792969,435.8800048828125,435.8800048828125,8640,0.0,0.0
2025-05-06 12:01:00-04:00,435.9100036621094,435.95001220703125,435.739990234375,435.89111328125,11526,0.0,0.0
2025-05-06 12:02:00-04:00,435.95001220703125,435.95001220703125,435.6000061035156,435.6300048828125,23033,0.0,0.0
2025-05-06 12:03:00-04:00,435.67999267578125,435.7699890136719,435.59429931640625,435.59429931640625,11627,0.0,0.0
2025-05-06 12:04:00-04:00,435.6499938964844,435.9599914550781,435.6499938964844,435.9100036621094,16948,0.0,0.0
2025-05-06 12:05:00-04:00,435.8699951171875,435.8999938964844,435.7250061035156,435.7699890136719,10657,0.0,0.0
2025-05-06 12:06:00-04:00,435.8999938964844,435.9049987792969,435.6199951171875,435.7650146484375,10774,0.0,0.0
2025-05-06 12:07:00-04:00,435.79998779296875,435.885009765625,435.7101135253906,435.8800048828125,13449,0.0,0.0
2025-05-06 12:08:00-04:00,435.8905944824219,435.8999938964844,435.489990234375,435.489990234375,20507,0.0,0.0
2025-05-06 12:09:00-04:00,435.489990234375,435.489990234375,435.07000732421875,435.260009765625,26772,0.0,0.0
2025-05-06 12:10:00-04:00,435.25,435.3699951171875,435.19000244140625,435.2699890136719,14230,0.0,0.0
2025-05-06 12:11:00-04:00,435.32000732421875,435.989990234375,435.32000732421875,435.8999938964844,50091,0.0,0.0
2025-05-06 12:12:00-04:00,435.8900146484375,436.25,435.8900146484375,436.15850830078125,17868,0.0,0.0
2025-05-06 12:13:00-04:00,436.085205078125,437.07000732421875,436.0700988769531,437.04998779296875,70022,0.0,0.0
2025-05-06 12:14:00-04:00,437.0899963378906,437.7300109863281,437.0899963378906,437.3299865722656,39802,0.0,0.0
2025-05-06 12:15:00-04:00,437.364990234375,437.42498779296875,437.20001220703125,437.239990234375,52744,0.0,0.0
2025-05-06 12:16:00-04:00,437.24249267578125,437.2900085449219,436.7699890136719,436.9649963378906,38927,0.0,0.0
2025-05-06 12:17:00-04:00,436.9849853515625,437.239990234375,436.8500061035156,437.0404052734375,30155,0.0,0.0
2025-05-06 12:18:00-04:00,437.0400085449219,437.1400146484375,436.8785095214844,437.04620361328125,22755,0.0,0.0
2025-05-06 12:19:00-04:00,437.04998779296875,437.54998779296875,437.0299987792969,437.32220458984375,49881,0.0,0.0
2025-05-06 12:20:00-04:00,437.29998779296875,437.5,436.3900146484375,436.4849853515625,44106,0.0,0.0
2025-05-06 12:21:00-04:00,436.4100036621094,436.4100036621094,435.9501037597656,436.0899963378906,36446,0.0,0.0
2025-05-06 12:22:00-04:00,436.1099853515625,436.44000244140625,436.0,436.4200134277344,14687,0.0,0.0
2025-05-06 12:23:00-04:00,436.4150085449219,436.4800109863281,436.1600036621094,436.33099365234375,11937,0.0,0.0
2025-05-06 12:24:00-04:00,436.2900085449219,436.2900085449219,435.5299987792969,435.80999755859375,30737,0.0,0.0
2025-05-06 12:25:00-04:00,435.8399963378906,436.1499938964844,435.6199951171875,435.7799987792969,12438,0.0,0.0
2025-05-06 12:26:00-04:00,436.0,436.1600036621094,435.7799987792969,435.8900146484375,9974,0.0,0.0
2025-05-06 12:27:00-04:00,436.0,436.20001220703125,435.935791015625,435.935791015625,9202,0.0,0.0
2025-05-06 12:28:00-04:00,436.010009765625,436.2799987792969,435.87200927734375,436.1000061035156,14226,0.0,0.0
2025-05-06 12:29:00-04:00,436.1604919433594,436.1604919433594,435.9049987792969,435.9652099609375,8929,0.0,0.0
2025-05-06 12:30:00-04:00,435.9599914550781,436.04998779296875,435.8500061035156,436.04998779296875,7961,0.0,0.0
2025-05-06 12:31:00-04:00,436.06500244140625,436.06500244140625,435.8599853515625,436.0199890136719,13094,0.0,0.0
2025-05-06 12:32:00-04:00,436.0150146484375,436.1400146484375,435.9599914550781,436.0899963378906,10925,0.0,0.0
2025-05-06 12:33:00-04:00,436.19000244140625,436.5,436.18499755859375,436.41339111328125,13170,0.0,0.0
2025-05-06 12:34:00-04:00,436.42999267578125,436.4894104003906,436.1600036621094,436.44000244140625,10285,0.0,0.0
2025-05-06 12:35:00-04:00,436.44000244140625,436.45001220703125,436.260009765625,436.364990234375,13546,0.0,0.0
2025-05-06 12:36:00-04:00,436.364990234375,436.6499938964844,436.364990234375,436.54998779296875,19250,0.0,0.0
2025-05-06 12:37:00-04:00,436.55999755859375,436.5799865722656,436.3359069824219,436.42498779296875,12788,0.0,0.0
2025-05-06 12:38:00-04:00,436.3599853515625,436.8599853515625,436.3599853515625,436.57501220703125,34760,0.0,0.0
2025-05-06 12:39:00-04:00,436.7300109863281,436.7300109863281,436.40008544921875,436.5,17364,0.0,0.0
2025-05-06 12:40:00-04:00,436.4949951171875,436.7674865722656,436.489990234375,436.68499755859375,11279,0.0,0.0
2025-05-06 12:41:00-04:00,436.69500732421875,436.8800048828125,436.6000061035156,436.6000061035156,23628,0.0,0.0
2025-05-06 12:42:00-04:00,436.6000061035156,436.6099853515625,436.260009765625,436.4599914550781,12117,0.0,0.0
2025-05-06 12:43:00-04:00,436.43499755859375,436.57000732421875,436.30999755859375,436.32501220703125,10612,0.0,0.0
2025-05-06 12:44:00-04:00,436.3139953613281,436.32501220703125,435.8699951171875,436.0899963378906,18659,0.0,0.0
2025-05-06 12:45:00-04:00,436.0299987792969,436.1199951171875,435.739990234375,436.09210205078125,15320,0.0,0.0
2025-05-06 12:46:00-04:00,436.239990234375,436.239990234375,436.0,436.2099914550781,11060,0.0,0.0
2025-05-06 12:47:00-04:00,436.2349853515625,436.3599853515625,436.1700134277344,436.2749938964844,5202,0.0,0.0
2025-05-06 12:48:00-04:00,436.2799987792969,436.45001220703125,436.17999267578125,436.3299865722656,9104,0.0,0.0
2025-05-06 12:49:00-04:00,436.3699951171875,436.4800109863281,436.2699890136719,436.3299865722656,9919,0.0,0.0
2025-05-06 12:50:00-04:00,436.2799987792969,436.2799987792969,435.75,435.8017883300781,18991,0.0,0.0
2025-05-06 12:51:00-04:00,435.86138916015625,435.8999938964844,435.67950439453125,435.67999267578125,9787,0.0,0.0
2025-05-06 12:52:00-04:00,435.6976013183594,435.82000732421875,435.6976013183594,435.7300109863281,10352,0.0,0.0
2025-05-06 12:53:00-04:00,435.74700927734375,435.79998779296875,435.7200012207031,435.760009765625,14501,0.0,0.0
2025-05-06 12:54:00-04:00,435.8190002441406,436.010009765625,435.7333068847656,435.92498779296875,10406,0.0,0.0
2025-05-06 12:55:00-04:00,435.95001220703125,436.0,435.7650146484375,435.7650146484375,13439,0.0,0.0
2025-05-06 12:56:00-04:00,435.7650146484375,435.7650146484375,435.6286926269531,435.7200012207031,15218,0.0,0.0
2025-05-06 12:57:00-04:00,435.68499755859375,435.760009765625,435.57000732421875,435.67041015625,19300,0.0,0.0
2025-05-06 12:58:00-04:00,435.739990234375,435.8399963378906,435.5600891113281,435.5849914550781,18132,0.0,0.0
2025-05-06 12:59:00-04:00,435.55120849609375,435.7699890136719,435.55120849609375,435.7099914550781,16930,0.0,0.0
2025-05-06 13:00:00-04:00,435.7799987792969,435.9599914550781,435.5801086425781,435.6650085449219,16346,0.0,0.0
2025-05-06 13:01:00-04:00,435.6650085449219,435.7950134277344,435.6419982910156,435.7850036621094,13578,0.0,0.0
2025-05-06 13:02:00-04:00,435.7650146484375,436.3399963378906,435.7650146484375,436.3299865722656,42507,0.0,0.0
2025-05-06 13:03:00-04:00,436.2550048828125,436.510009765625,436.2550048828125,436.45001220703125,24862,0.0,0.0
2025-05-06 13:04:00-04:00,436.5199890136719,436.5299987792969,436.05609130859375,436.05609130859375,23252,0.0,0.0
2025-05-06 13:05:00-04:00,436.0542907714844,436.5150146484375,436.0542907714844,436.42999267578125,23459,0.0,0.0
2025-05-06 13:06:00-04:00,436.44000244140625,436.57000732421875,436.1300048828125,436.18780517578125,21463,0.0,0.0
2025-05-06 13:07:00-04:00,436.239990234375,436.4200134277344,436.2099914550781,436.4100036621094,10400,0.0,0.0
2025-05-06 13:08:00-04:00,436.3699951171875,436.5,436.34521484375,436.4999084472656,18440,0.0,0.0
2025-05-06 13:09:00-04:00,436.5199890136719,436.7099914550781,436.5,436.5400085449219,19767,0.0,0.0
2025-05-06 13:10:00-04:00,436.5400085449219,436.6099853515625,436.32440185546875,436.5400085449219,18297,0.0,0.0
2025-05-06 13:11:00-04:00,436.5249938964844,436.57000732421875,436.1650085449219,436.3299865722656,11261,0.0,0.0
2025-05-06 13:12:00-04:00,436.4100036621094,436.5812072753906,436.3599853515625,436.5249938964844,12038,0.0,0.0
2025-05-06 13:13:00-04:00,436.4800109863281,436.510009765625,436.3999938964844,436.4578857421875,12379,0.0,0.0
2025-05-06 13:14:00-04:00,436.5199890136719,436.5705871582031,436.44000244140625,436.4599914550781,12414,0.0,0.0
2025-05-06 13:15:00-04:00,436.4800109863281,436.7049865722656,436.4750061035156,436.6549987792969,11541,0.0,0.0
2025-05-06 13:16:00-04:00,436.6957092285156,436.75,436.5199890136719,436.6099853515625,17211,0.0,0.0
2025-05-06 13:17:00-04:00,436.5400085449219,436.70001220703125,436.5400085449219,436.6000061035156,11914,0.0,0.0
2025-05-06 13:18:00-04:00,436.625,436.625,436.5400085449219,436.5849914550781,10571,0.0,0.0
2025-05-06 13:19:00-04:00,436.55999755859375,436.7699890136719,436.55999755859375,436.67498779296875,39868,0.0,0.0
2025-05-06 13:20:00-04:00,436.67498779296875,436.67498779296875,436.17999267578125,436.25,31501,0.0,0.0
2025-05-06 13:21:00-04:00,436.25,436.25,436.0199890136719,436.1000061035156,18698,0.0,0.0
2025-05-06 13:22:00-04:00,436.0849914550781,436.239990234375,435.8500061035156,436.20001220703125,45838,0.0,0.0
2025-05-06 13:23:00-04:00,436.1099853515625,436.1499938964844,435.8999938964844,435.8999938964844,23343,0.0,0.0
2025-05-06 13:24:00-04:00,435.94000244140625,435.95001220703125,435.8699951171875,435.94000244140625,12032,0.0,0.0
2025-05-06 13:25:00-04:00,435.92498779296875,436.0050048828125,435.8699951171875,435.8699951171875,32682,0.0,0.0
2025-05-06 13:26:00-04:00,435.9200134277344,436.010009765625,435.67779541015625,435.92999267578125,41692,0.0,0.0
